"Edition","Discipline","Event","Event_gender","NOC","City","Sport","Athlete","Gender","Olympic_Record","Olympic_Record_Type","Country","ISO","Continent","CityContinent","NumMedals","Value"
1984,"Swimming","200m breaststroke","W","CAN","Los Angeles","Aquatics","OTTENBRITE, Anne","Women","","","Canada","CA","Americas","Americas",1,1
1984,"Swimming","200m butterfly","M","AUS","Los Angeles","Aquatics","SIEBEN, Jonathan","Men","","","Australia","AU","Oceania","Americas",1,1
1984,"Swimming","200m butterfly","W","USA","Los Angeles","Aquatics","MEAGHER, Mary T.","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","200m freestyle","M","FRG","Los Angeles","Aquatics","GROSS, Michael","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Swimming","200m freestyle","W","USA","Los Angeles","Aquatics","WAYTE, Mary Alice","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","200m individual medley","M","CAN","Los Angeles","Aquatics","BAUMANN, Alexander","Men","","","Canada","CA","Americas","Americas",1,1
1984,"Swimming","200m individual medley","W","USA","Los Angeles","Aquatics","CAULKINS, Tracy Anne","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","400m freestyle","M","USA","Los Angeles","Aquatics","DICARLO, George Thomas","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","400m freestyle","W","USA","Los Angeles","Aquatics","COHEN, Tiffany Lisa","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","400m individual medley","M","CAN","Los Angeles","Aquatics","BAUMANN, Alexander","Men","","","Canada","CA","Americas","Americas",1,1
1984,"Swimming","400m individual medley","W","USA","Los Angeles","Aquatics","CAULKINS, Tracy Anne","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","4x100m freestyle relay","M","USA","Los Angeles","Aquatics","","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","4x100m freestyle relay","W","USA","Los Angeles","Aquatics","","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","4x100m medley relay","M","USA","Los Angeles","Aquatics","","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","4x100m medley relay","W","USA","Los Angeles","Aquatics","","Women","","","United States","US","Americas","Americas",1,1
1984,"Swimming","4x200m freestyle relay","M","USA","Los Angeles","Aquatics","","Men","","","United States","US","Americas","Americas",1,1
1984,"Swimming","800m freestyle","W","USA","Los Angeles","Aquatics","COHEN, Tiffany Lisa","Women","","","United States","US","Americas","Americas",1,1
1984,"Synchronized S.","duet","W","USA","Los Angeles","Aquatics","","Women","","","United States","US","Americas","Americas",1,1
1984,"Synchronized S.","solo","W","USA","Los Angeles","Aquatics","RUIZ-CONFORTO, Tracie Lehuanani","Women","","","United States","US","Americas","Americas",1,1
1984,"Volleyball","volleyball","M","USA","Los Angeles","Volleyball","","Men","","","United States","US","Americas","Americas",1,1
1984,"Volleyball","volleyball","W","CHN","Los Angeles","Volleyball","","Women","","","China","CN","Asia","Americas",1,1
1984,"Water polo","water polo","M","YUG","Los Angeles","Aquatics","","Men","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Weightlifting","+ 110kg, total (super heavyweight)","M","AUS","Los Angeles","Weightlifting","LUKIN, Dinko","Men","","","Australia","AU","Oceania","Americas",1,1
1984,"Weightlifting","- 52kg, total (flyweight)","M","CHN","Los Angeles","Weightlifting","ZENG, Guo-Qiang","Men","","","China","CN","Asia","Americas",1,1
1984,"Weightlifting","- 56kg, total (bantamweight)","M","CHN","Los Angeles","Weightlifting","WU, Shu-De","Men","","","China","CN","Asia","Americas",1,1
1984,"Weightlifting","100 - 110kg, total (heavyweight)","M","ITA","Los Angeles","Weightlifting","OBERBURGER, Norberto","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Weightlifting","56 - 60kg, total (featherweight)","M","CHN","Los Angeles","Weightlifting","CHEN, Wei-Qiang","Men","","","China","CN","Asia","Americas",1,1
1984,"Weightlifting","60 - 67.5kg, total (lightweight)","M","CHN","Los Angeles","Weightlifting","YAO, Jing-Yuan","Men","","","China","CN","Asia","Americas",1,1
1984,"Weightlifting","67.5 - 75kg, total (middleweight)","M","FRG","Los Angeles","Weightlifting","RADSCHINSKY, Karl-Heinz","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Weightlifting","75 - 82.5kg, total (light-heavyweight)","M","ROU","Los Angeles","Weightlifting","BECHERU, Petre","Men","","","Romania","RO","Europe","Americas",1,1
1984,"Weightlifting","82.5 - 90kg, total (middle-heavyweight)","M","ROU","Los Angeles","Weightlifting","VLAD, Nicu","Men","","","Romania","RO","Europe","Americas",1,1
1984,"Weightlifting","90 - 100kg, total (first-heavyweight)","M","FRG","Los Angeles","Weightlifting","MILSER, Rolf","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Wrestling Free.","+ 100kg (super heavyweight)","M","USA","Los Angeles","Wrestling","BAUMGARTNER, Bruce Robert","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Free.","- 48kg (light-flyweight)","M","USA","Los Angeles","Wrestling","WEAVER, Robert Brooks","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Free.","48 - 52kg (flyweight)","M","YUG","Los Angeles","Wrestling","TRSTENA, Saban","Men","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Wrestling Free.","52 - 57kg (bantamweight)","M","JPN","Los Angeles","Wrestling","TOMIYAMA, Hideaki","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Wrestling Free.","57 - 62kg (featherweight)","M","USA","Los Angeles","Wrestling","LEWIS, Randall Scott","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Free.","62 - 68kg (lightweight)","M","KOR","Los Angeles","Wrestling","YOU, In-Tak","Men","","","South Korea","KR","Asia","Americas",1,1
1984,"Wrestling Free.","68 - 74kg (welterweight)","M","USA","Los Angeles","Wrestling","SCHULTZ, David Leslie","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Free.","74 - 82kg (middleweight)","M","USA","Los Angeles","Wrestling","SCHULTZ, Mark Philip","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Free.","82 - 90kg (light-heavyweight)","M","USA","Los Angeles","Wrestling","BANACH, Edward Joseph","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Free.","90 - 100kg (heavyweight)","M","USA","Los Angeles","Wrestling","BANACH, Louis David","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Gre-R","+ 100kg (super heavyweight)","M","USA","Los Angeles","Wrestling","BLATNICK, Jeffrey Carl","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Gre-R","- 48kg (light-flyweight)","M","ITA","Los Angeles","Wrestling","MAENZA, Vincenzo","Men","","","Italy","IT","Europe","Americas",1,1
1984,"Wrestling Gre-R","48 - 52kg (flyweight)","M","JPN","Los Angeles","Wrestling","MIYAHARA, Atsuji","Men","","","Japan","JP","Asia","Americas",1,1
1984,"Wrestling Gre-R","52 - 57kg (bantamweight)","M","FRG","Los Angeles","Wrestling","PASSARELLI, Pasquale","Men","","","West Germany","DE","Europe","Americas",1,1
1984,"Wrestling Gre-R","57 - 62kg (featherweight)","M","KOR","Los Angeles","Wrestling","KIM, Weon-Kee","Men","","","South Korea","KR","Asia","Americas",1,1
1984,"Wrestling Gre-R","62 - 68kg (lightweight)","M","YUG","Los Angeles","Wrestling","LISJAK, Vlado","Men","","","Yugoslavia","RS","Europe","Americas",1,1
1984,"Wrestling Gre-R","68 - 74kg (welterweight)","M","FIN","Los Angeles","Wrestling","SALOMAKI, Jouko","Men","","","Finland","FI","Europe","Americas",1,1
1984,"Wrestling Gre-R","74 - 82kg (middleweight)","M","ROU","Los Angeles","Wrestling","DRAICA, Ion","Men","","","Romania","RO","Europe","Americas",1,1
1984,"Wrestling Gre-R","82 - 90kg (light-heavyweight)","M","USA","Los Angeles","Wrestling","FRASER, Steven Howard","Men","","","United States","US","Americas","Americas",1,1
1984,"Wrestling Gre-R","90 - 100kg (heavyweight)","M","ROU","Los Angeles","Wrestling","ANDREI, Vasile","Men","","","Romania","RO","Europe","Americas",1,1
1988,"Archery","individual FITA round","M","USA","Seoul","Archery","BARRS, Jay","Men","","","United States","US","Americas","Asia",1,1
1988,"Archery","individual FITA round","W","KOR","Seoul","Archery","KIM, Soo-Nyung","Women","","","South Korea","KR","Asia","Asia",1,1
1988,"Archery","teams FITA round","M","KOR","Seoul","Archery","","Men","","","South Korea","KR","Asia","Asia",1,1
1988,"Archery","teams FITA round","W","KOR","Seoul","Archery","","Women","","","South Korea","KR","Asia","Asia",1,1
1988,"Artistic G.","balance beam","W","ROU","Seoul","Gymnastics","SILIVAS, Daniela","Women","","","Romania","RO","Europe","Asia",1,1
1988,"Artistic G.","floor exercises","M","URS","Seoul","Gymnastics","KHARIKOV, Serguei","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","floor exercises","W","ROU","Seoul","Gymnastics","SILIVAS, Daniela","Women","","","Romania","RO","Europe","Asia",1,1
1988,"Artistic G.","horizontal bar","M","URS","Seoul","Gymnastics","","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","individual all-round","M","URS","Seoul","Gymnastics","ARTEMOV, Vladimir","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","individual all-round","W","URS","Seoul","Gymnastics","SHUSHUNOVA, Elena","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","parallel bars","M","URS","Seoul","Gymnastics","ARTEMOV, Vladimir","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","pommel horse","M","BUL","Seoul","Gymnastics","GERASKOV, Lubomir","Men","","","Bulgaria","BG","Europe","Asia",3,0.333333333333333
1988,"Artistic G.","pommel horse","M","URS","Seoul","Gymnastics","BILOZERCHEV, Dmitri","Men","","","Soviet Union","RU","Europe","Asia",3,0.333333333333333
1988,"Artistic G.","pommel horse","M","HUN","Seoul","Gymnastics","BORKAI, Zsolt","Men","","","Hungary","HU","Europe","Asia",3,0.333333333333333
1988,"Artistic G.","rings","M","GDR","Seoul","Gymnastics","BEHRENDT, Holger","Men","","","East Germany","DE","Europe","Asia",2,0.5
1988,"Artistic G.","rings","M","URS","Seoul","Gymnastics","BILOZERCHEV, Dmitri","Men","","","Soviet Union","RU","Europe","Asia",2,0.5
1988,"Artistic G.","team competition","M","URS","Seoul","Gymnastics","","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","team competition","W","URS","Seoul","Gymnastics","","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Artistic G.","uneven bars","W","ROU","Seoul","Gymnastics","SILIVAS, Daniela","Women","","","Romania","RO","Europe","Asia",1,1
1988,"Artistic G.","vault","M","CHN","Seoul","Gymnastics","LOU, Yun","Men","","","China","CN","Asia","Asia",1,1
1988,"Artistic G.","vault","W","URS","Seoul","Gymnastics","BOGINSKAYA, Svetlana","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","10000m","M","MAR","Seoul","Athletics","BOUTAYEB, Moulay Brahim","Men","","","Morocco","MA","Africa","Asia",1,1
1988,"Athletics","10000m","W","URS","Seoul","Athletics","BONDARENKO, Olga","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","100m","M","USA","Seoul","Athletics","LEWIS, Carl","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","100m","W","USA","Seoul","Athletics","GRIFFITH-JOYNER, Florence","Women","10.62 sec","OR","United States","US","Americas","Asia",1,1
1988,"Athletics","100m hurdles","W","BUL","Seoul","Athletics","DONKOVA, Yordanka","Women","","","Bulgaria","BG","Europe","Asia",1,1
1988,"Athletics","110m hurdles","M","USA","Seoul","Athletics","KINGDOM, Roger","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","1500m","M","KEN","Seoul","Athletics","RONO, Peter","Men","","","Kenya","KE","Africa","Asia",1,1
1988,"Athletics","1500m","W","ROU","Seoul","Athletics","IVAN, Paula","Women","3 min 53.96 sec","OR","Romania","RO","Europe","Asia",1,1
1988,"Athletics","200m","M","USA","Seoul","Athletics","DELOACH, Joseph Nathaniel Jr.","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","200m","W","USA","Seoul","Athletics","GRIFFITH-JOYNER, Florence","Women","21.34 sec","WR","United States","US","Americas","Asia",1,1
1988,"Athletics","20km walk","M","TCH","Seoul","Athletics","PRIBILINEC, Jozef","Men","","","Czechoslovakia","CZ","Europe","Asia",1,1
1988,"Athletics","3000m","W","URS","Seoul","Athletics","SAMOLENKO-DOROVSKIKH, Tatyana","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","3000m steeplechase","M","KEN","Seoul","Athletics","KARIUKI, Julius","Men","","","Kenya","KE","Africa","Asia",1,1
1988,"Athletics","400m","M","USA","Seoul","Athletics","LEWIS, Steve","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","400m","W","URS","Seoul","Athletics","BRYZGINA, Olga","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","400m hurdles","M","USA","Seoul","Athletics","PHILLIPS, Andre Lamar","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","400m hurdles","W","AUS","Seoul","Athletics","FLINTOFF-KING, Deborah","Women","","","Australia","AU","Oceania","Asia",1,1
1988,"Athletics","4x100m relay","M","URS","Seoul","Athletics","","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","4x100m relay","W","USA","Seoul","Athletics","","Women","","","United States","US","Americas","Asia",1,1
1988,"Athletics","4x400m relay","M","USA","Seoul","Athletics","","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","4x400m relay","W","URS","Seoul","Athletics","","Women","3 min 15.17 sec","WR","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","5000m","M","KEN","Seoul","Athletics","NGUGI, John","Men","","","Kenya","KE","Africa","Asia",1,1
1988,"Athletics","50km walk","M","URS","Seoul","Athletics","IVANENKO, Vyacheslav","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","800m","M","KEN","Seoul","Athletics","ERENG, Paul","Men","","","Kenya","KE","Africa","Asia",1,1
1988,"Athletics","800m","W","GDR","Seoul","Athletics","WODARS, Sigrun","Women","","","East Germany","DE","Europe","Asia",1,1
1988,"Athletics","decathlon","M","GDR","Seoul","Athletics","SCHENK, Christian","Men","","","East Germany","DE","Europe","Asia",1,1
1988,"Athletics","discus throw","M","GDR","Seoul","Athletics","SCHULT, Jürgen","Men","","","East Germany","DE","Europe","Asia",1,1
1988,"Athletics","discus throw","W","GDR","Seoul","Athletics","HELLMANN, Martina","Women","72.30 m","OR","East Germany","DE","Europe","Asia",1,1
1988,"Athletics","hammer throw","M","URS","Seoul","Athletics","LITVINOV, Sergei","Men","84.80 m","OR","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","heptathlon","W","USA","Seoul","Athletics","JOYNER-KERSEE, Jackie","Women","7291 pts","WR","United States","US","Americas","Asia",1,1
1988,"Athletics","high jump","M","URS","Seoul","Athletics","AVDEENKO, Gennadi","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","high jump","W","USA","Seoul","Athletics","RITTER, Dorothy Louise","Women","","","United States","US","Americas","Asia",1,1
1988,"Athletics","javelin throw","M","FIN","Seoul","Athletics","KORJUS, Tapio","Men","","","Finland","FI","Europe","Asia",1,1
1988,"Athletics","javelin throw","W","GDR","Seoul","Athletics","FELKE-MEIER, Petra","Women","","","East Germany","DE","Europe","Asia",1,1
1988,"Athletics","long jump","M","USA","Seoul","Athletics","LEWIS, Carl","Men","","","United States","US","Americas","Asia",1,1
1988,"Athletics","long jump","W","USA","Seoul","Athletics","JOYNER-KERSEE, Jackie","Women","7.40 m","OR","United States","US","Americas","Asia",1,1
1988,"Athletics","marathon","M","ITA","Seoul","Athletics","BORDIN, Gelindo","Men","","","Italy","IT","Europe","Asia",1,1
1988,"Athletics","marathon","W","POR","Seoul","Athletics","MOTA, Rosa","Women","","","Portugal","PT","Europe","Asia",1,1
1988,"Athletics","pole vault","M","URS","Seoul","Athletics","BUBKA, Sergey","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","shot put","M","GDR","Seoul","Athletics","TIMMERMANN, Ulf","Men","","","East Germany","DE","Europe","Asia",1,1
1988,"Athletics","shot put","W","URS","Seoul","Athletics","LISOVSKAYA, Natalya","Women","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Athletics","triple jump","M","BUL","Seoul","Athletics","MARKOV, Kristo Gantchev","Men","","","Bulgaria","BG","Europe","Asia",1,1
1988,"Basketball","basketball","M","URS","Seoul","Basketball","","Men","","","Soviet Union","RU","Europe","Asia",1,1
1988,"Basketball","basketball","W","USA","Seoul","Basketball","","Women","","","United States","US","Americas","Asia",1,1
1988,"Boxing","+ 91kg (super heavyweight)","M","CAN","Seoul","Boxing","LEWIS, Lennox","Men","","","Canada","CA","Americas","Asia",1,1
1988,"Boxing","- 48kg (light-flyweight)","M","BUL","Seoul","Boxing","KHRISTOV, Ivailo Marinov","Men","","","Bulgaria","BG","Europe","Asia",1,1
1988,"Boxing","48 - 51kg (flyweight)","M","KOR","Seoul","Boxing","KIM, Kwang-Sun","Men","","","South Korea","KR","Asia","Asia",1,1
1988,"Boxing","51 - 54kg (bantamweight)","M","USA","Seoul","Boxing","MCKINNEY, Kennedy","Men","","","United States","US","Americas","Asia",1,1
